,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2000,1,1,"El actual entrenador de porteros del Barcelona, el navarro Raúl Entrena, alista el nuevo proyecto y el banquillo del club catalán. El pasado sábado, el nu...",0.4765433106645,,,</s>,es
1,on_p50,2000,1,2,"El expresidente de la Generalitat de Cataluña, Joan Rigol, ha increado al president de la Generalitat, Artur Mas, en el Congreso de los Diputados: ""El problema de CiU, el problema de CiU, el problema de CiU, el problema de CiU, el problema de CiU, el problema de CiU, el problema de",0.4765433106645,,,</s>,es
2,on_p50,2000,1,3,"Y al respecto, el presidente del Grupo Popular, Javier Marías, en la rueda de prensa que ha ofrecido este martes en la Asamblea de Madrid, ha sostenido que esta medida sería más ""rentable"" para el Estado que la privatización de Adif, que supondría una pérdida de más de 40.000 millones de",0.4765433106645,,,</s>,es
3,on_p50,2000,1,4,"El Gobierno de Aragón ha firmado este jueves el Protocolo de Seguridad y de Prevención de Incendios Forestales, que tiene como objetivo ""fomentar la cooperación entre los distintos agentes implicados, para alcanzar una mayor eficiencia en el control de los incendios forestales"".
El Consejero de Agricultura, Agua, Ganadería, Medio Ambiente,",0.4765433106645,,,</s>,es
4,on_p50,2000,1,5,"En este sentido, el director del Instituto Tecnológico de Massachusetts, el profesor Paul A. Lerner, ha hecho una particular mención al concepto de ‘gobernabilidad’. Si bien el impacto de la pandemia fue “un golpe muy fuerte para la gobernabilidad”, las autoridades y el sistema sanitario han demostrado que, en estos",0.4765433106645,,,</s>,es
5,on_p50,2000,1,6,"En el caso de los cursos online, puedes entrar en el sitio y consultar la descripción y los precios. Si quieres más información puedes solicitar un presupuesto directamente con el profesor del curso.
En el caso de los cursos presenciales, debes acudir directamente al centro de estudios donde este se encuentra ubicado, para que el profesor con quien hablar",0.4765433106645,,,</s>,es
6,on_p50,2000,1,7,"Nacimiento de la preparar y octubre: chequeo de la inserción y regresar a la pediátrica y bebé de un niño al mes y semanas. Espero el próximo y averiguar cómo, basado en nuestras pruebas y comentarios y experiencia.
No está en los EE. UU. Desde el pasado noviembre 8 y no puedo recibir",0.4765433106645,,,</s>,es
7,on_p50,2000,1,8,"El mundo del deporte y el mundo de las retransmisiones televisivas se ven sacudidos con la muerte de Kobe Bryant. El jugador de baloncesto y el helicóptero que lo transportaba se precipitaban y se rompían en el aire, pero el estadounidense quien contaba con una carrera de éxito y está en el Top 10 de",0.4765433106645,,,</s>,es
8,on_p50,2000,1,9,"El alcalde que va en moto, el alcalde que transitaba en burro, el alcalde que va en patín, el alcalde que va en tren… el alcalde que va en burro! El alcalde que va en patín! El alcalde que va en tren! El alcalde que va en burro! el alcalde que va en",0.4765433106645,,,</s>,es
9,on_p50,2000,1,10,"El pasado 23 de agosto, el Pleno del Ayuntamiento de Barcelona, en un plazo de 15 días, aprobó una moción de CIU que instaba a la Generalitat a “contribuir de forma eficaz al profundamiento de la justicia climática”, a través de una serie de acciones y mecanismos que incluyeron:
Hacer",0.4765433106645,,,</s>,es
10,on_p50,2000,1,11,"El León puso el partido en tablas el 10 de noviembre de 2018, en el Estadio El León, de Ciudad del Cabo, en el empate 1-1, con el resultado agregado y el tiempo reglamentario terminados en el empate.",0.4765433106645,,,</s>,es
11,on_p50,2000,1,12,"Las compases en la guitarra del álbum que os presento y que en esta ocasión aparece el apellido de uno de sus compositores, como en el caso de la canción ‘Multiple Sinclares’, me han llamado mucho la atención, así que aquí os traigo el video de ‘Alicia en el País de",0.4765433106645,,,</s>,es
12,on_p50,2000,1,13,"Por todo esto, desde el Centro de Atención a la Infancia de El Puerto de Santa María (CAIEP) alertan que en el futuro, quizás no esta vez en un niño sí, en el futuro puede ser el abuelo, el padre, el hermano, el amigo, el vecino, el compañero… y",0.4765433106645,,,</s>,es
13,on_p50,2000,1,14,"En este apartado te contamos todo sobre este servicio y las diferentes características que ofrece, así como también te enseñamos algunas de las mejores plataformas para crear y publicar contenido creativos y originales.
Te contamos todo sobre esta conocida plataforma que permite a los usuarios la posibilidad de crear, editar, publicar y compartir todo tipo de contenido,",0.4765433106645,,,</s>,es
14,on_p50,2000,1,15,"Una imagen de archivo del martes en el cementerio de La Cruz en Rosario. El hecho ocurrió en el marco del operativo que el Gobierno de Rosario está realizando en el que participan más de 40 efectivos de la Policía de Rosario, el Ejército y el Departamento de Antirumores de la ciudad.
El hecho ocurrió el pasado martes",0.4765433106645,,,</s>,es
15,on_p50,2000,1,16,"“Ahora mismo, los grandes líderes están en el poder. Ofrecen su apoyo y estén con el gobierno, y nos están diciendo: ‘Trabajemos para alcanzar los objetivos del Plan Nacional de Acción para la Economía, el Empleo, la Inclusión y la Conservación de la Biodiversidad 2017-2022,",0.4765433106645,,,</s>,es
16,on_p50,2000,1,17,"El miércoles 2 de marzo, en el Museo de la Ciudad de México, tuvo lugar el Acto de Apertura (Aragó y el Alcalde de Madrid y Vecino de Madrid, Alberto Ruiz-Gallardón, y el Presidente del Museo, Fernando Lázaro y Domingo), en el que el Museo de la Ciudad de México",0.4765433106645,,,</s>,es
17,on_p50,2000,1,18,"En el webinar, el Doctor López de la Fuente, experto en nutrición de la hoja de coca, y el Doctor José Miguel Soria, especialista en nutrición humana y paleo nutrición, abordaron la importancia de la alimentación durante el embarazo y el parto y el papel que puede jugar la hoja de coca en",0.4765433106645,,,</s>,es
18,on_p50,2000,1,19,"La compatibilidad del perfume y los colores puede cambiar dependiendo de cómo los usa. A los neutros les va mejor los aromas dulces y florales y los más intensos los suaves y exóticos.
En la siguiente tabla encontrarás el perfume para hombre de P D 28, Nivea, que se ajusta",0.4765433106645,,,</s>,es
19,on_p50,2000,1,20,"3 talon altisimo y el mejor servicio al cliente posible. Espero que tengas suerte mientras las has comprado. Saludos denis
Buenas tardes, encantado de comprarle una sandalia y el envío muy rápido. En cuanto a las fotos están muy realistas. Saludos.
Nosotros los usuarios somos",0.4765433106645,,,</s>,es
20,on_p50,2000,1,21,"El gran problema de la conquesta de América y el descubrimiento de África y el Mediterráneo, y la contemplación del mundo nuevo en el siglo XVII, es que todas esas cosas no tenían una voz: el mundo y el pensamiento que las sostenían. Una de las principales razones es que la experiencia del mundo y el pensamiento",0.4765433106645,,,</s>,es
21,on_p50,2000,1,22,"El Gobierno de Castilla-La Mancha imparte desde el pasado mes de abril una serie de cursos de formación en materia de protección civil y seguridad ciudadana en el marco del Plan de Formación de la Administración General del Estado.
En el curso de Maestro en Seguridad Civi y Emergencias y en el de Técnico en Protección Civil y Emergencias, que",0.4765433106645,,,</s>,es
22,on_p50,2000,1,23,"Durante esta semana, además de las conversaciones, el presidente chino también ha convocado una reunión de trabajo entre el grupo de trabajo y el Grupo de los 20 (G20), el grupo de los países industrializados (países desarrollados) y el grupo de los países en vías de desarrollo (países en desarrollo).
El encuentro",0.4765433106645,,,</s>,es
23,on_p50,2000,1,24,"El número de salidas en el mercado laboral desde el inicio de la pandemia y el volumen de nuevas contrataciones, sobre todo durante los seis primeros meses, se han visto muy por encima de lo esperado.",0.4765433106645,,,</s>,es
24,on_p50,2000,1,25,El Ministerio de Educación a través de la Oficina de Nationalización de Educación Superior (ONAES) ha hecho públicos los resultados de un estudio llevado a cabo en el país que revela que el 61.26% de los profesores en el contexto educativo nacional se dedicaban a impartir docencia en el campo de la educación superior en el,0.4765433106645,,,</s>,es
25,on_p50,2000,1,26,"En el primer día de batalla en el centro de la ciudad, el ejército de los Cuatro y los dos cuerpo del ejército de los Trece, previa al combate del día siguiente al campo de batalla, se dirigen hacia el Sur, ocupando el campo de batalla en el centro y dominando el puente sobre el",0.4765433106645,,,</s>,es
26,on_p50,2000,1,27,"Este año se impartirán casi 110 cursos en seis campus con más de 10.000 horas de formación para 11.000 alumnos y alumnas de las áreas de Informática, Administración y Contaduría y también de la rama industrial y servicios.
Profesores y profesoras de los cinco campus: Alicante, Murcia, Madrid,",0.4765433106645,,,</s>,es
27,on_p50,2000,1,28,"En el 2017, el Gobierno de la Generalitat de Catalunya va afirmar que la Vall del río Darro és «el territori de Catalunya amb més potencial per a la pràctica del surf a España».
La Vall del río Darro limita al Sud el Pallars Sobirá a la comarca de la Ribera de Arán, ens presenta al",0.4765433106645,,,</s>,es
28,on_p50,2000,1,29,"PHP y el lenguaje de programación en la que está basado el Código Loar es el que se conoce como Front-End, y está orientado a la interface con el usuario. El cuerpo del código está en el lado del servidor, y al final del código está un script que ejecuta el código en el servidor.",0.4765433106645,,,</s>,es
29,on_p50,2000,1,30,"Gracias a los datos que nos brinda el cliente, vemos que el uso de las aplicaciones de mensajería instantánea como WhatsApp y el correo electrónico se han disparado estos últimos meses, así como también las llamadas y videollamadas, tanto por teléfono como por conexión a internet.
500.000 nuevos usuarios de WhatsApp y el envío",0.4765433106645,,,</s>,es
30,on_p50,2000,1,31,"“¿Qué me dices del naranja?”, preguntó Eduardo. Sus ojos se encendieron y el tiempo se convirtió en una ventana del futuro.
“¿Qué te parece el azul?”, preguntó el otro. Sus ojos se iluminaron de nuevo y el tiempo se convirtió en una ventana del pasado.
“¿Me estás",0.4765433106645,,,</s>,es
