,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,20,1,1,"El gobernador bonaerense, Axel Kicillof, manifestó este lunes que “está claro” que las elecciones del 22 de septiembre serán “acortadas” ya que se votará en un contexto de pandemia por coronavirus, mientras que el presidente, Mauricio Macri, sostuvo que el resultado tendrá “mucha influencia” del “contexto internacional” y ratificó",0.5442764529999998,,,</s>,de
1,on_p50,20,1,2,"/* This file is part of the KDE libraries
    Copyright (C) 2003 Michael Bohnert <kmbo@kde.org>

    This library is free software; you can redistribute it and/or
    modify it under the terms of the GNU Library General Public
    License version 2 as published by the Free Software Foundation.

    This library",0.5442764529999998,,,</s>,de
2,on_p50,20,1,3,"Love is a thing that can even make you lose your identity. One who loves you will make you feel part of his/her world, if you are a part of hers. If you are not a part of her world, then you would have no identity, and you would feel like you were nothing. Love is a",0.5442764529999998,,,</s>,de
3,on_p50,20,1,4,"TOMATE: Encuentra la versatilidad del tomate en tus recetas, ya sea ensaladas, como ingrediente para pizzas, hamburguesas y pastas. También para elaborar salsas como la mahonesa o la mostaza.
El gráfico que se representa en la siguiente figura muestra la evolución de los",0.5442764529999998,,,</s>,de
4,on_p50,20,1,5,"3. Batiços dos peixes e sementes, plantas e frutos dos vegetais, e das sementes de sementes, que de novo se cultivam.
4. Esquilates e orelhas de cordeiro, e de boi, e de cabrito e de animal menor, e de ovelha e de jumento, e",0.5442764529999998,,,</s>,de
5,on_p50,20,1,6,"En las elecciones para las Cortes Generales celebradas el pasado día 28 de abril, el Partido Socialista Obrero Español (PSOE) obtuvo el 40,3% de los votos, mientras que Unidos Podemos- En Comú Podem-Galicia en Común (UxG) consiguió un 23,4%, y Ciudadanos (C’s",0.5442764529999998,,,</s>,de
6,on_p50,20,1,7,"Neuromorphisms
Neuromorphic computing is an emerging field of research which aims to construct devices that are computationally equivalent to existing biological neurons in the brain. Human brains contain billions of neurons which are all interconnected to produce complex information processing capabilities. In particular, the information processing abilities of the brain are highly analogies;",0.5442764529999998,,,</s>,de
7,on_p50,20,1,8,"A polícia rodoviária federal (PRF) prendeu um homem de 37 anos, que conduzia um caminhão Mercedes Benz/Actros, carregado com 22 caixas de cerveja durante a noite de 24 de setembro na BR 101, em São Francisco do Itabapoana.
Após denúncia anônima, a polícia",0.5442764529999998,,,</s>,de
8,on_p50,20,1,9,"The two queens, a member of the royal family of the United States, are the queens of the United States. They are the two queens of the United States of America. Texas Governor Rick Perry, Texas Governor Perry, Texas Governor Perry, Texas Governor Perry, Texas Governor Perry. The two queens are",0.5442764529999998,,,</s>,de
9,on_p50,20,1,10,"The human genome is extremely complex and is made up of two different types of DNA, known as the paternal and the maternal genome. Both types of DNA are made up of three nucleotides, adenine (A), cytosine (C), and guanine (G). However, there are a few important differences between",0.5442764529999998,,,</s>,de
10,on_p50,20,1,11,"Showing videos about the drug and toxicology... published on April 29, 2018. by the Oxford Drugs and Toxicology Association
Value for money is the ultimate aim of every person out there. You want the best you can (Or better) for the bucks you pay. In terms of Black Friday Gorilla",0.5442764529999998,,,</s>,de
11,on_p50,20,1,12,"A partir del lunes, 13 de enero, os estaréis viendo en la plataforma ZOOM. Os podéis inscripciones en el siguiente enlace:
Así, como se nos venían juntando cada vez más, se decidió hacer una reunión virtual para conocernos un poco mejor.
Desde el martes, 16 de abril,",0.5442764529999998,,,</s>,de
12,on_p50,20,1,13,"Por todo esto y por más, se convoca a los señores Finitionistas a que el próximo jueves 5 de junio a las 19hs se realice una nueva conferencia de prensa en la sede de la Unión Unión, en la calle Batlle y Ordóñez 762, frente a la Facultad de Ciencias Económicas.
El pasado",0.5442764529999998,,,</s>,de
13,on_p50,20,1,14,"Now we are looking at the sixth universal truth. It is important to remember that the human mind is the human’s most powerful tool. It is through our brain that we remember, think, imagine, create, react, and act. Humans can control their minds by training it in different manners. After working through the",0.5442764529999998,,,</s>,de
14,on_p50,20,1,15,"Q:

How to pass an integer to a method in Java?

I have the following method:
public void swim () throws IOException {
    for (int i = 0; i < 1000; i++) {
        System.out.println(""i = "" + i);
    }
}

Here is my question: how",0.5442764529999998,,,</s>,de
