,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,20,1,1,"El actual entrenador de los ‘grises’, Jorge Sampaoli, aseguró que el Papa Francisco es un ejemplo para muchos jugadores.",0.5442357895000001,,,</s>,es
1,on_p50,20,1,2,"/*
 *  Copyright (C) 2005-2015 Team Kodi
 *  This file is part of Kodi - https://kodi.tv
 *
 *  SPDX-License-Identifier: GPL-2.0-or-later
 *  See LICENSES/README.md for more info.
",0.5442357895000001,,,</s>,es
2,on_p50,20,1,3,"# lib/dnet/core/StringUtils.cc
# Copyright (C) 2009,2010 Rémy Chamandran <roman@roman.fr>
#
# This program is free software; you can redistribute it and/or modify it
# under the terms of the GNU General Public License as published by the Free",0.5442357895000001,,,</s>,es
3,on_p50,20,1,4,"TOMATE: Jared Kagan and Greg Ritter were joined by Kudos Engineering and Dave Levin, CEO, Connected Construction, with an in-depth discussion on how the three companies have worked together to help one another achieve the Small Business Technology Award in the event of COVID-19.
Strategic digital transformation allows companies to",0.5442357895000001,,,</s>,es
4,on_p50,20,1,5,"En este punto, no tomará ninguna decisión sobre una solicitud de información a una empresa para realizar un análisis clínico, pero sí que lo hará en relación a cualquier otra solicitud de información a una empresa.
La información que se recopila y procesa a través de la comunicación con el usuario no es confidencial. No compartimos información",0.5442357895000001,,,</s>,es
5,on_p50,20,1,6,"En las elecciones a las Cortes Generales de este domingo, se ha preferido que la candidatura de Mariano Rajoy se presente por el partido del presidente. Así, el PSOE ha optado por el PP y Ciudadanos por Vox. El PP ha optado por los mismos. Y Ciudadanos ha optado por otros, aunque los partidos que lo han hecho",0.5442357895000001,,,</s>,es
6,on_p50,20,1,7,"Neuromorphisms
Neurotransmitters present in many biological systems such as the gastrointestinal tract are known to play a key role in the regulation of the neural networks controlling the control of nutritional intake and the host response to pathogens. The neurotransmitters, such as serotonin and glutamate, are",0.5442357895000001,,,</s>,es
7,on_p50,20,1,8,"A polícia de Santa Catarina anunciou na noite desta segunda-feira ( 7 ) a prisão de três suspeitos de terem assaltado a agência bancária da Rua Santo Agostinho, no Bairro Centro, em seguida se esconderam na casa de um conhecido, no local onde foram localizados.
A dupla é conhecida por terem sido contratados pelo",0.5442357895000001,,,</s>,es
8,on_p50,20,1,9,"The two queued up in the middle of the transit lane, they searched, and found this woman in a bus with her five boys and two girls.",0.5442357895000001,,,</s>,es
9,on_p50,20,1,10,"The human immune system takes up wood in the absence of oxygen, and naturally degrades it to carbon dioxide. When the wood is consumed, the wood-cellulose is converted into hemicellulose, which is a proteinaceous polymer made from cellulose.",0.5442357895000001,,,</s>,es
