,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2,1,1,"El actual entrenador de los colchoneros, Jorge Sampaoli, está sosteniendo un debate sobre una posible salida de su nuevo entrenador, y es que este ha sido uno de los entrenadores más polémicos de la última década, dado que no ha sabido lidiar con los problemas de banquillo o de cuerpo técnico que tuvo",0.54426982,,,</s>,es
1,on_p50,2,1,2,"/*
 *  Copyright (C) 2005-2015 Team Kodi
 *  This file is part of Kodi - https://kodi.tv
 *
 *  SPDX-License-Identifier: GPL-2.0-or-later
 *  See LICENSES/README.md for more info.
",0.54426982,,,</s>,es
2,on_p50,2,1,3,"#!/usr/bin/env python

# -*- coding: utf-8 -*-
#
# Copyright (c) 2009-2011 contributors
# For a list of copyright holders, please refer to the git repository by the
# Authors.

# This module is free software: you can redistribute it and/or modify
# it under the terms of the GNU",0.54426982,,,</s>,es
3,on_p50,2,1,4,"TOMATE: Jared Kagan and Greg Ritter were joined by Kudos Engineering and Dave Levin, CEO, Connected Construction, with an in-depth discussion on how the three companies have worked together to help one another achieve their respective goals.
It was a great experience for all, and it was a great chance to",0.54426982,,,</s>,es
4,on_p50,2,1,5,"En este punto, no tomará ninguna decisión sobre una licenciatura, una maestría o un doctorado, pero sí que lo probará y le dará al equipo la oportunidad de desarrollar un proyecto de investigación que se ajuste a sus intereses.
El documento también contiene las directrices específicas para la enseñanza de la práctica, para que",0.54426982,,,</s>,es
5,on_p50,2,1,6,"En las elecciones a las Cortes Generales de este domingo, se ha preferido que la candidatura de Mariano Rajoy se presente por el partido del presidente. Así, el PSOE ha optado por el PP y Ciudadanos -un partido tradicionalmente minoritario en el ejército- ha optado por Unidas Podemos.
Así, los partidos independentistas han optado por el",0.54426982,,,</s>,es
6,on_p50,2,1,7,"Neuromorphisms
Neuroimaging analyses of brain function are now commonplace in the field of neuroradiology. One interpretation of this comment is that neural networks act as the true brain. This is supported by studies that have shown that the functional connectivity of the brain reflects the activity in the networks that are allowed",0.54426982,,,</s>,es
7,on_p50,2,1,8,"A polícia de Santa Catarina anunciou na noite desta segunda-feira ( 7 ) um balanço para o estado e a região do Altiplano nesta quarta-feira ( 8 ) de mortes causadas pela covid-19.
De acordo com a polícia, na noite de terça-feira ( 6 ) foram registrados 3 óbitos em Santa Catarina.No período da noite de",0.54426982,,,</s>,es
8,on_p50,2,1,9,"The two queued up in the middle of the transit lane, they searched, and found this woman in a bus with her children still asleep. She was being followed by a group of other Texas drivers who were acting suspicious. They quickly restricted the speed to 55 mph.
A few times a day, cars are rushing",0.54426982,,,</s>,es
9,on_p50,2,1,10,"The human immune system can be seen as a dual of two sea pools where the immune system graduates from the powerful salinity of sea waters and settles into the weak-potential local water table. This results in a balanced balance of both elements. Therefore, the immune system includes a variety of factors which are beneficial",0.54426982,,,</s>,es
10,on_p50,2,1,11,Showing 0 - 4 of 5 results for... elbow brachial. Urinary and penile infections may also cause a fissure on the penis or back. Some contain bacteria that are difficult to treat and can lead to infections. If there are no symptoms of urethral or sphincter infections (such,0.54426982,,,</s>,es
11,on_p50,2,1,12,A garbage collector could possibly be a potential solution when a man or a woman needs to dispose of the trash in his or her household. The trash can or basket that is designed to be used as a garbage collection system will likely consist of a single or two large handles that are mounted to the inside of the trash bag with,0.54426982,,,</s>,es
12,on_p50,2,1,13,"Por todo esto, lo más recomendable es que confieses tus problemas o que te hagas la revisión médica antes de iniciar la terapia, así evitarás complicaciones y tendrás que regresar un mes después.",0.54426982,,,</s>,es
13,on_p50,2,1,14,"MMP-2 is an important factor in the pathogenic processes of several diseases, including human cancer (Maguire et al., 2000), and is abundant in oral mucosa of patients with peptic ulcer disease (Maguire et al., 2000). MMP-2 is also an important factor in the development of",0.54426982,,,</s>,es
14,on_p50,2,1,15,"Q:

How to specify an option in a method in Java Framework?

I have the following method in my method:
private void showLoginInfo(LoginInfo info) {
    for (LoginInfo lInfo : info.getLogins()) {
        System.out.println(lInfo.getFirstName() + """,0.54426982,,,</s>,es
15,on_p50,2,1,16,"Hiện nay, phòng khám Đa khoa Huy Trần có hơn 1000 nhân viên và được trang bị các thiết bị y tế hiện đại cùng đội ngũ y bác sĩ chuyên khoa giàu kinh nghiệm trong việc điều trị ung thư tuyến tiền liệt.
Nhờ Đội ngũ y bác sĩ tận tình, chuyên môn cao, lành nghề và có nhiều",0.54426982,,,</s>,es
16,on_p50,2,1,17,"The dextrose group of insulin sensitizer was developed by a group of researchers at Boston University in Boston (Arnaud and Demelocle, 1996; Demelocle et al., 1997; Demelocle et al., 1999; Demelocle et al., 1999; Demelocle,",0.54426982,,,</s>,es
17,on_p50,2,1,18,"#!/usr/bin/env python
# This script is part of the PostBall project
# Copyright (C) 2016 Blue Origin, Inc.
#
# This program is free software: you can redistribute it and/or modify
# it under the terms of the GNU General Public License as published by
# the Free Software Foundation, either",0.54426982,,,</s>,es
18,on_p50,2,1,19,"Beautifully written, I found it very informative and enlightening. Thanks for sharing this information.",0.54426982,,,</s>,es
19,on_p50,2,1,20,"The information presented in this article is about the management of the cancer patients in the French Center for Blood Cancer. Lots of information is already available on the website, accessible by clicking on the links in this article.
However, it's free to read the article and make your own comment. The article contains original research published in",0.54426982,,,</s>,es
20,on_p50,2,1,21,"El gran problema de la enfermedad de Alzheimer es que no hay cura para ella. En la actualidad existen tratamientos alternativos que aún no son capaces de curar la enfermedad de Alzheimer. En los últimos días han surgido muchos medicamentos alternativos para tratar la enfermedad de Alzheimer. Por ello en esta oportunidad queremos hablarte de algunas terapias alternativas.
",0.54426982,,,</s>,es
21,on_p50,2,1,22,"/*
 *  OpenSplice DDS, Open Source Cloud Communications
 *  Copyright (C) 2009 - 2014, Agile Software Technologies, Inc.
 *
 *  This program is free software: you can redistribute it and/or modify
 *  it under the terms of the GNU General Public License as published by
 *",0.54426982,,,</s>,es
22,on_p50,2,1,23,"On sait que LeBron James a une approche différente de ses coéquipiers lors de la réunion de famille, puisqu’il a justifié son choix de fin de carrière après sa rupture avec la superstar Pau Gasol.",0.54426982,,,</s>,es
23,on_p50,2,1,24,"The modern day concept of an Adobe Design is actually fundamentally the same as the traditional Adobe Photoshop, and they are similar to each other in some ways. They’re not exactly the same in their designs. It’s virtually impossible to say if they’re the same. The major advantage of Adobe Design is that you can easily create what",0.54426982,,,</s>,es
24,on_p50,2,1,25,Personnel agréable et accueillant. Le petit-déjeuner était très bon. Les chambres étaient très confortables. Merci pour un accueil chaleureux et un bon accueil.,0.54426982,,,</s>,es
25,on_p50,2,1,26,"Soi số nhà miền bắc hôm nay ngày 15/10/2020 hôm nay sẽ có các cặp số đẹp nhất hôm nay được các chuyên gia nghiên cứu, thống kê từ bảng kết quả xổ số miền bắc hôm trước. Các cặp số may mắn hôm nay gồm có: 30 – 04 – 37 – 55 – 98 – 65",0.54426982,,,</s>,es
26,on_p50,2,1,27,"In addition to the 4 separate cores, the HyperEngine boasts a 10-core SuperForce (or an 11-core SuperForce X) which is compatible with Intel’s hyperthreaded architecture, the core architecture that allows developers to leverage hyperthreading to allow out-of-core tasks to be run in parallel.
HyperEngine’s 64-bit",0.54426982,,,</s>,es
