,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2,1,1,"El actual entrenador de los colchoneros, Jorge Sampaoli, está viviendo una caída en lo deportivo y lo personal, lo cual ya es algo que nadie ha querido tener en cuenta por parte de sus seguidores. El entrenador argentino se siente muy angustiado, teniendo en cuenta que sus jugadores no le han dado resultados,",0.54422863,,,</s>,fr
1,on_p50,2,1,2,"/* This file is part of the KDE project
   Copyright (C) 2003 Cyrille Berger <cberger@cberger.net>

   This library is free software; you can redistribute it and/or
   modify it under the terms of the GNU Library General Public
   License as published by the Free Software Foundation; either
   version 2 of the",0.54422863,,,</s>,fr
2,on_p50,2,1,3,"#!/usr/bin/env python

# -*- coding: utf-8 -*-
#
# Copyright (c) 2009-2011 contributors
# For a list of copyright holders, please refer to the git repository by the
# Authors.
#
# This file is part of PyGithub.
#
# PyGithub is free software:",0.54422863,,,</s>,fr
3,on_p50,2,1,4,"Ce projet s'inscrit dans un projet de rénovation complète du collège de la Boîte à chaussures de Saint-Joseph-en-Beaupré, situé à deux pas d'IHC Brest, à proximité de la nouvelle bibliothèque.
Le projet débute avec la rénovation complète des salles de classe, les salles de lecture, les salles de",0.54422863,,,</s>,fr
4,on_p50,2,1,5,"3 12 B.1.1. Détermination des moments limites de propagation des ondes avec le son
DE
PERMUTATION ENTRE LE SON ET LES HUMIDITE
3
12.1.2. Définition de la transmission entre le son et les humidités
DE
PERMUT",0.54422863,,,</s>,fr
5,on_p50,2,1,6,"Q:

Verifying if an array doc is empty with python

I have an array doc and I want to check if its empty. please help me to do that.
var doc = open('(.*?)', 'r').read()

f = open('(.*?)', 'w')
if",0.54422863,,,</s>,fr
6,on_p50,2,1,7, لكن هذه المدونة غير معتمدة ولا مسجلة في المرسوم الجمهوري، ففكرة تأسيسها لا تكون إلا مجرد مبادرة مسرعة، وهناك أيضا بعض الأفكار التي يمكن أن تكون في صالحها؛ حيث أنها تأتي في سياق التدبير الذاتي والتوجيه الذاتي للدول، كذلك فإنها جاءت لأجل إلغاء العجز في ميزانية الدولة، والت,0.54422863,,,</s>,fr
7,on_p50,2,1,8,"A polícia de Santa Catarina anunciou na noite desta segunda-feira ( 7 ) um balanço para o estado e a região do Altiplano nesta quarta-feira ( 8 ) de mortes causadas pela covid-19.
De acordo com a polícia, na noite de terça-feira ( 6 ) foram registrados 3 óbitos em Santa Catarina.No período da noite de",0.54422863,,,</s>,fr
8,on_p50,2,1,9,"The two queued up in the middle of the transit lane, they searched, and found this woman in a bus with her children, and two trucks packed with laundry.
As the bus ran away, a truck stopped and you might find your way across the street as you pulled in.
I’ve known this woman for about",0.54422863,,,</s>,fr
9,on_p50,2,1,10,"The human immune system is controlled by a complex network of interconnected antigen-specific T cell responses. The immune system may therefore be considered to be a system of antigen-specific T cell responses. The immune system comprises humoral and cellular immune responses, both of which can be regulated by antigen-specific T cell immunity. The innate",0.54422863,,,</s>,fr
10,on_p50,2,1,11,"Showing 0 - 4 of 5 results for... We are an online pharmacy that can help you with all your needs from home-to-home delivery, to home-to-business...",0.54422863,,,</s>,fr
11,on_p50,2,1,12,"A garbage collector could possibly be a potential solution when a man or a woman needs to dispose of the trash in his or her household. The fact that the garbage collectors contain plastic containers for cleaning up which are usually made from a material that is not biodegradable makes them less expensive than the disposable trash bags.
But",0.54422863,,,</s>,fr
12,on_p50,2,1,13,"Por todo esto, lo más recomendable es que confieses tus problemas o que te hagas la revisión médica antes de iniciar la terapia, así te asegurarás de que no tendrás un niño que te mueva la silla.",0.54422863,,,</s>,fr
13,on_p50,2,1,14,"9. Privacy Policy. The Owner of the Site does not collect any personal information about any User who does not have a Website account. To the extent such information is collected, only the actual User information is recorded in the User Profile. The Owner of the Site reserves the right to change the Privacy Policy. The",0.54422863,,,</s>,fr
14,on_p50,2,1,15,"Q:

How to specify an option in a method in Java Framework?

I have the following method in my method:
private void showLogin() {
    try {
        Class.forName(""com.google.android.gms.common.api"");
        Class.forName(""com.google.",0.54422863,,,</s>,fr
15,on_p50,2,1,16,"Introduction
The first known prototype of the Mercury satellite was launched in 1998. It made several significant observations, including a high degree of precision in space time and a search for signs of life in space, and it made a significant contribution to our understanding of self-gravitating bodies. The Mercury satellite was launched on the Sun,",0.54422863,,,</s>,fr
16,on_p50,2,1,17,"The dextrose group of insulin sensitizer was developed by a group of researchers at Boston University in Boston (Arnaud and Demelocle, 1996; Demelocle et al., 1997; Demelocle et al., 1999; Demelocle et al., 1999; Demelocle,",0.54422863,,,</s>,fr
17,on_p50,2,1,18,"#!/usr/bin/env python
# This script is part of the PostBall project
# Copyright (C) 2016 Blue Origin, Inc.
#
# This program is free software: you can redistribute it and/or modify
# it under the terms of the GNU General Public License as published by
# the Free Software Foundation, either",0.54422863,,,</s>,fr
18,on_p50,2,1,19,"Phải chăng sau khoảng thời gian dài “mở rộng” hình thức hoạt động, các tổ chức, cá nhân hoạt động trong lĩnh vực bảo vệ môi trường phải hình thành lại mới phát huy tốt vai trò và uy tín của mình theo hướng vừa bảo vệ môi trường mà còn phải kiếm sống bằng nghề nghiệp?",0.54422863,,,</s>,fr
19,on_p50,2,1,20,"The information presented in this article is about the management of the cancer patients in the French Center for Blood Cancer. Lots of information is already accessible on Internet (www.bcpc.fr/cancer/) but the bibliography is still very fragmented. In this article, we describe the structure of the French",0.54422863,,,</s>,fr
20,on_p50,2,1,21,"Pour la 3ème année consécutive, FdeK s’est associé aux organisateurs de la Marcha pour l’enfance en France en organisant la Marche Mondiale pour les Enfants. Cette année, l’objectif était de sensibiliser les enfants à la réduction des déchets en leur proposant de faire la vaisselle avec des restes",0.54422863,,,</s>,fr
21,on_p50,2,1,22,"/*
 *  OpenVision is a framework for the Open Source Visualization and Computer Vision
 *  applications.
 *
 *  Copyright (C) 2006-2013  Trvolp S.p.A. - http://www.trvolp.com
 *
 *  This program is free software: you can",0.54422863,,,</s>,fr
22,on_p50,2,1,23,"On sait que LeBron James a une approche différente de ses coéquipiers lors de la réunion de famille, puisqu’il a justifié son choix de fin de carrière après sa rupture avec la superstar de NBA. « Je crois que c’est lié à ce que je dois faire en tant qu’homme, à ce que",0.54422863,,,</s>,fr
23,on_p50,2,1,24,"The modern day concept of an Adobe Design is actually fundamentally the same as the traditional Adobe style, and they are similar to each other in some ways. They’re not exactly the same in their designs. It’s possible to get a design that looks great nevertheless also doesn’t make you look at it like a great design.",0.54422863,,,</s>,fr
24,on_p50,2,1,25,"Personnel agréable et accueillant. Le petit-déjeuner était très bon. Les trains ne marchent pas bien mais le petit train est bien construit et permet de prendre le métro. L'emplacement...
Il y a un méga centre ville qui s'y trouve et de nombreux hôtels avec des chambres à coucher climatisées.",0.54422863,,,</s>,fr
25,on_p50,2,1,26,Le système est conçu pour donner à votre femme la liberté de choisir le bon temps. Le matelas inclinable et les accoudoirs rembourrés soulagent considérablement les douleurs causées par le positionnement du bébé. Il vous suffit d’incliner l’image pour obtenir le meilleur confort. Les accoudoirs rembourrés,0.54422863,,,</s>,fr
26,on_p50,2,1,27,"Mais voilà, il faut bien trouver un moyen de retoucher les photos, sinon, on peut les publier sur des blogs ou sur youtube, et c’est bien dommage d’avoir pensé à tout ça quand on a fait le tour des sites et forums qui traitent sur le sujet.
Et des fois, on me dit que ça me",0.54422863,,,</s>,fr
27,on_p50,2,1,28,"There is no doubt that we are blessed to have tried making cakes to the manufacturer's specifications. But there are also many cases where you may fail and end up having a variety of recipes for cakes to make. The key to making the perfect cake is patience. Before you start making your cakes, take",0.54422863,,,</s>,fr
28,on_p50,2,1,29,"PHP Translation of Apis mellifera from Arabic Persian: ẇtrawalousia Hamad, 2011
Biological diversity and biodiversity of the Middle East
Nathalia B. Saleh, U.S. Department of Agriculture, 2003
The report of the United Nations Commission on the Status of Women on issues related",0.54422863,,,</s>,fr
29,on_p50,2,1,30,"حصلت صحيفة """"نيويورك تايمز"""" الأمريكية على لقاء مع الاستاذ جان بيرنر، الاستاذ الجامعي في جامعة نورث كارولينا، في الاظهار الحركي الواضح الذي قد يظهره في الفترة القادمة، بعد ان عاد الى البلاد في وقت سابق من العام ونصف الاعوام. وقد ظهر في",0.54422863,,,</s>,fr
30,on_p50,2,1,31,"There’s another aspect of the plant that is just so interesting. The plant has a public use feature. This is because the plant is a fairly small, one-woman flower garden and it’s best suited for everybody who wants to plant a few of the plants on their balcony or patio. Not only is the plant large",0.54422863,,,</s>,fr
