,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,200,1,1,"El actual entrenador de los Bulls es un entrenador técnico y táctico, que conoce bien a su equipo. Además de esto, se espera que sus cambios estén dirigidos a mejorar la defensa del equipo, que es uno de los puntos débiles de los Bulls.
Sí, tendrá que desarrollar para sus jugadores el sistema de juego al que",0.538419723535,,,</s>,en
1,on_p50,200,1,2,"/* This file is part of the KDE libraries
    Copyright (C) 2003 Michael Zahn <zhaanh@kde.org>

    This library is free software; you can redistribute it and/or
    modify it under the terms of the GNU Library General Public
    License version 2 as published by the Free Software Foundation.

    This library",0.538419723535,,,</s>,en
2,on_p50,200,1,3,"#!/usr/bin/env python

import os
import sys
import getopt

from glob import glob
from tempfile import mkdtemp
from string import ascii_letters

try:
    from PyQt4 import QtCore, QtGui
except ImportError:
    from PyQt5 import QtCore, QtGui


def find_",0.538419723535,,,</s>,en
3,on_p50,200,1,4,TOM JONES (Pharrell Williams) est un réalisateur de téléfilms qui a créé son propre label de musique et est en train de réaliser son premier clip : une célèbre chanteuse de R&B. Et cette dernière n'est autre que la célèbre Ariana Grande.,0.538419723535,,,</s>,en
4,on_p50,200,1,5,"3. If the game is over and the break has been called, the players now need not leave the court and can continue playing as before. The game continues until the break or until the time limit of the game is reached.",0.538419723535,,,</s>,en
5,on_p50,200,1,6,"Q:

Verifying the equivalence of two described trigonometric identities

I am having a hard time proving the equivalence of the two following described identities:
$$\cos(x+y) = \cos{x} - \cos y$$
$$\sin(x+y) = \sin{x} + \sin y$$
For the first one I got",0.538419723535,,,</s>,en
6,on_p50,200,1,7,"Neuromorphisms have received much recent attention due to their many utility as models for biological phenomena and their relatively simple formal structure. One interpretation of this structure is that neural networks are continuous families of polynomial maps, on some finite dimensional spaces, induced by the derivatives of some type of function that are in some sense continuous functions on",0.538419723535,,,</s>,en
7,on_p50,200,1,8,"A larger collection of new and used motorcycles, scooters and motorbike parts at a competitive price now available. Easy to find the right motorbike parts or motorbike accessories in perfect condition with us.
You’re in, you’ve done it – you’ve made your own power tool. You’re now,",0.538419723535,,,</s>,en
8,on_p50,200,1,9,"The two queens have a right to be.
But they won't fight each other.
And this is the way I see it.
We're going to have a royal wedding.
And we shall have a royal wedding.
And this is the way I see it.
That's good.
- But what about the royal family?
- I",0.538419723535,,,</s>,en
9,on_p50,200,1,10,"The human body is extremely complex and is made up of two different types of cells, known as somatic and germ cells. Somatic cells are the ones that we use on a daily basis, such as our skin, hair, and muscle. Ceux germ cells, on the other hand, are the ones that are able",0.538419723535,,,</s>,en
