,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,200,1,1,"El actual entrenador de los ‘Blue Jays’, Jack Roach, aseguró que el ala-pívot de los Clippers, Paul Millsap, es un “ excelentes jugador” y un “ gran base”.
“Paul Millsap no es un gran base, no es un buen ala-pívot, no",0.530598742325,,,</s>,zh
1,on_p50,200,1,2,"/*
 *  Copyright (C) 2005-2015 Team Kodi
 *  This file is part of Kodi - https://kodi.tv
 *
 *  SPDX-License-Identifier: GPL-2.0-or-later
 *  See LICENSES/README.md for more info.
",0.530598742325,,,</s>,zh
2,on_p50,200,1,3,"#!/usr/bin/env python

# -*- coding: utf-8 -*-
#
# Copyright (c) 2009-2011 contributors
# For a list of copyright holders, please refer to the git repository
# at https://github.com/ansible/ansible
#
# This file is part of Ansible
#
# Ansible is free",0.530598742325,,,</s>,zh
3,on_p50,200,1,4,TOMDYORIK 无法修改AGENT_C and AGENT_C_VERSION，使用weblogic SEF配置文件，可选择AGENT_C_2000或AGENT_C_2000_2003，不过，AGENT_C_2005是下一项，有可能过时。,0.530598742325,,,</s>,zh
4,on_p50,200,1,5,"“How did you do that?” She ran his hand through her hair and now grabbed it. This was a fantastic thing. It really made her feel like she was a person. She looked at him, and then around her, a lot of her friends.",0.530598742325,,,</s>,zh
5,on_p50,200,1,6,"Q:

Verifying if an app is installed and exists inside a folder

I would like to verify if a particular app is installed and is there an app that is not installed inside a folder. If it is installed in the folder, I would like to check if the app is installed and it has a title in it",0.530598742325,,,</s>,zh
6,on_p50,200,1,7,"Neuromorphisms
Neurochemical studies have shown that many of the brain's actions can be modulated by the presence or absence of the presynaptic axon.
The presence of presynaptic axon has been shown to modulate the activity of neuronal synapses, and this activity in turn modifies the activity",0.530598742325,,,</s>,zh
7,on_p50,200,1,8,"A polícia rodoviária federal (PRF) prendeu um homem de 37 anos, conhecido como Elson, suspeito de ser o chefe da organização criminosa Rodeio da Exoneração (Rodeio Exonerado), no Distrito Federal. O grupo era responsável pela organização de operações irregulares de tráfico de drogas,",0.530598742325,,,</s>,zh
8,on_p50,200,1,9,"The two queued up in the middle. Ken, the officiant, was obviously not necessarily happy with what I had done. He said “There was one thing I would like to comment on.” There was a question on the mirror. “Is everything good?” Ken smiled. “Oh, I was",0.530598742325,,,</s>,zh
9,on_p50,200,1,10,"The human genome is extremely large and complex. Genome size is defined as a mathematical formula that quantifies the number of genes in the genome. Genome size is calculated by dividing the size of the human genome by the length of a chromosome. Genome size is measured in megabases (Mb), and a megabase (Mb)",0.530598742325,,,</s>,zh
