,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2,1,1,12 post(s) in this topic,0.54427943,,,,de
1,on_p50,2,1,2,UAE(United Arab Emirates),0.54427943,,,,de
2,on_p50,2,1,3,いつものモテテクと同じで、まずはモテテクをえることから始めましょう。,0.54427943,,,,de
3,on_p50,2,1,4,“I tend to think we should try to find the two-fold relevance of the injunction.,0.54427943,,,,de
4,on_p50,2,1,5,,0.54427943,,,,de
5,on_p50,2,1,6,Εγγραφή σε: Σχόλια ανάρτησης ( Atom ),0.54427943,,,,de
6,on_p50,2,1,7,,0.54427943,,,,de
7,on_p50,2,1,8,2ch-tokyo : 2ちゃんねるまとめサイト,0.54427943,,,,de
8,on_p50,2,1,9,"We're Looking For That ""Something Special""",0.54427943,,,,de
9,on_p50,2,1,10,,0.54427943,,,,de
10,on_p50,2,1,11,Next articleRoblox Mobile Hack Tool Download work on Android and iOS,0.54427943,,,,de
11,on_p50,2,1,12,"Твърдият избор на двамата – германецът и руснакът – логично е пряко свързан със стремежа на Кремъл да участва в преговорите за Сирия. Можем да предположим, че преговорите за Сирия са проформа, тъй като не е ясно кой участва реално в тях, но това е",0.54427943,,,,de
12,on_p50,2,1,13,,0.54427943,,,,de
13,on_p50,2,1,14,引用するにはまずログインしてください,0.54427943,,,,de
14,on_p50,2,1,15,"Malehumans are also more likely to have genital warts than we would expect, as they are more likely to have contracted the virus when they were young and less likely to get rid of the virus when they are older.",0.54427943,,,,de
15,on_p50,2,1,16,008453 LOPEZ RAUL M 50 BARRERO VELIA L 47 4/15/1982 15 BEXAR,0.54427943,,,,de
16,on_p50,2,1,17,"Noun 1. samsonite - a popular luxurious liner manufactured by Samsonite International, featuring a series of durable and durable bags",0.54427943,,,,de
17,on_p50,2,1,18,とても可愛かったので、ずっと欲しくて仕方ありませんでした。,0.54427943,,,,de
18,on_p50,2,1,19,0 สมาชิก และ 1 บุคคลทั่วไป กําลังดูหัวข้อนี้,0.54427943,,,,de
19,on_p50,2,1,20,"in User Guides on 2016-02-08. Posted in User Guides Tags: NSC, User Guides",0.54427943,,,,de
20,on_p50,2,1,21,もっとも、何らかの理由で用紙が折れたり、正しく印刷できない場合もあります。その場合は、ご連絡をいただければスムーズに対応いたします。,0.54427943,,,,de
21,on_p50,2,1,22,ดูหนังr ดูหนังอาร์ไทย แรงปรารถนา (My Wife is A Gangster) เมียพี่มีโลก 5 5 5,0.54427943,,,,de
