,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2,1,1,"El actual entrenador de los Bulls es un entrenador técnico y táctico, que sabe qué hacer y lo hace, con resultados, lo cual es un logro en este momento de la NBA. Pero, ha sido difícil. Los Bulls están en el puesto 20 de la División Central de la Conferencia Este, y un equipo que ocupa",0.544280035,,,</s>,ja
1,on_p50,2,1,2,"/* This file is part of the KDE libraries
    Copyright (C) 2003 Michael Zahn <mzahn@kde.org>

    This library is free software; you can redistribute it and/or
    modify it under the terms of the GNU Library General Public
    License version 2 as published by the Free Software Foundation.

    This library",0.544280035,,,</s>,ja
2,on_p50,2,1,3,"#!/usr/bin/env python

import os
import sys
import time
import subprocess
import socket
import errno
import signal

from math import ceil, floor, sin, cos, pi
from cairo import *
from cairo_font_face import *

try:
    import gtk
except ImportError:
   ",0.544280035,,,</s>,ja
3,on_p50,2,1,4,"TOMATE: Encuentra y guarda ideas sobre Platos especiales de lentejas en Pinterest. Encuentra y guarda ideas sobre Platos especiales de lentejas en Pinterest. Platos especiales de lentejas. Platos especiales de lentejas. Platos especiales de lentejas.
26/04/2011 · Fabulosa receta",0.544280035,,,</s>,ja
4,on_p50,2,1,5,"3. Bộ phận giảm tốc thủy lực được thiết kế đặc biệt, cho tốc độ cao, độ tin cậy cao và độ chính xác cao.
1. Khoảng cách điều chỉnh rộng: 0 ~ 15mm, độ chính xác ± 0.1mm. Tốc độ: 300 ~ 1800mm / phút, độ chính",0.544280035,,,</s>,ja
5,on_p50,2,1,6,"Q:

Verifying the equivalence of two described trigonometric identities

I am having a hard time proving the equivalence of the two following described identities:
$$\cos(x+y) = \cos{x} - \cos{y}$$
$$-\sin(x) = \sin{x} + \sin{y}$$
For example, it",0.544280035,,,</s>,ja
6,on_p50,2,1,7,"Neuromorphisms
Neuromorphic computing is an emerging field of research which aims to construct devices that are computationally equivalent to existing biological neurons in the brain. Human brains contain billions of neurons which are all interconnected to produce complex patterns of electrical activity. In order to effectively analyse such activity in an efficient way, it",0.544280035,,,</s>,ja
7,on_p50,2,1,8,"A larger collection of new and used motorcycles, scooters and motorbike parts at a competitive price now available. Easy to find the right motorbike parts or motorbike accessories in perfect condition with us.
You’re in, you’ve done it – you’ve made your own power supply! You’re now,",0.544280035,,,</s>,ja
8,on_p50,2,1,9,"The two queens, a member of the royal family of the United States, are the queens of the United States. They are the two queens of the United States of America. Texas Governor Rick Perry, who was named the new vice president, will be the chief of staff to President Trump in this office.",0.544280035,,,</s>,ja
9,on_p50,2,1,10,"The human body is extremely complex and is made up of two different types of cells, known as somatic and germ cells. Somatic cells are killed during sexual maturation and are the type we are most familiar with. Germ cells are the cells that make up the reproductive system and give rise to the offspring of men and",0.544280035,,,</s>,ja
10,on_p50,2,1,11,"Showing 5 out of a total of 10 results for collection: Political Economy of the Poor and the Poor in Aotearoa New Zealand. (0.031 seconds)
In the spring of 2015, around 500 India members and US and Canadian friends were in Taito-na-Tahiti to celebrate the 50th anniversary",0.544280035,,,</s>,ja
11,on_p50,2,1,12,"A partir del lunes, 13 de enero, los centros docentes y educativos de la región podrán acogerse a las vacaciones escolares que quedan por un lado, y de las que se beneficiarán más de 3 millones de alumnos de Primaria, Secundaria, Bachillerato, Formación Profesional y Educación de Adultos. En total, 3",0.544280035,,,</s>,ja
12,on_p50,2,1,13,"Por todo esto y por más, se convoca a los señores miembros del Consejo deliberante y al público en general a participar del acto que se realizará el día martes 25 de febrero de 2016, a las 19,30 hs. en el salón de actos de nuestra institución, sito en Nro. 83 esquina 15 de",0.544280035,,,</s>,ja
13,on_p50,2,1,14,"Now we are looking at the sixth universal truth. It is important to remember that the human experience is the human experience, which is subject to human limitations. That is why I say that the actual experience of the human is limited and actually subject to human manipulation. This is a very critical point. Any one of us could",0.544280035,,,</s>,ja
14,on_p50,2,1,15,"Q:

How to pass an integer to a method in Java?

I have the following method:
public static ArrayList<Integer> getIntArray(int n) {
    ArrayList<Integer> array = new ArrayList<>();
    for(int i = 0; i < n; i++) {
        array.add(i);
    }
   ",0.544280035,,,</s>,ja
15,on_p50,2,1,16,"Introduction
The first symptoms of cancer are typically vague, non-specific, and nonspecific (1). This is a common problem in the context of a general practitioner (GP) office (2). In addition to absence of symptoms, the main issue is the lack of recognition of symptoms by patients and GPs.",0.544280035,,,</s>,ja
16,on_p50,2,1,17,電話接通後，她走起來很緩慢，在路上走著，也想著她很久沒有見過的人了，他們給她的感覺是，她很敏感，很脆弱。她不想去想他們對自己的好，只顧著自己的感受，不想讓自己維持原來的樣子，能忘掉他們,0.544280035,,,</s>,ja
17,on_p50,2,1,18,"#!/usr/bin/env python
# This script will create a configuration file for an API server that I have
# written. This particular API server is for running with the Xlib event
# loop. It uses a custom session manager to allow access to the configuration
# file via a GUI interface.
#
# This",0.544280035,,,</s>,ja
18,on_p50,2,1,19,"কবি বলেছেন, ‘এতো দিন যাকে আমি দেখেছি, তার হাত ধরে হাঁটতে, কষ্টে, হাসিতে, সুখে, দুঃখে সঙ্গী হয়ে। যার সাথে আমার দুই একটা কথা হয়েছে, তার সঙ্গ যেমন ছিল, তার সাথে আমার কথাও হয়েছে। তার সাথে আমার বিদায়ের কথা হয়েছে। যার সাথে আমার রাত কাটে",0.544280035,,,</s>,ja
19,on_p50,2,1,20,"The information presented on this page is about the nearest train stations to Barrow-in-Furness in Scotland. For travel advice about other transport options, including flights, trips and car hire, visit the Transport links page.
In order to ensure the availability of a suitable place to live, the Local Growth Partnership (LGP",0.544280035,,,</s>,ja
20,on_p50,2,1,21,"El gran problema de la enfermedad de Alzheimer es que no hay cura para ella. Sin embargo, existen tratamientos para reducir los síntomas y mejorar la calidad de vida de las personas con demencia, como los siguientes:
Medicamentos como el magnesio o el ginkgo biloba (que se puede tomar en forma de cáps",0.544280035,,,</s>,ja
21,on_p50,2,1,22,"/*
 *  Open BEAGLE
 *  Copyright (C) 2001-2007 by Christian Gagne and Marc Parizeau
 *
 *  This library is free software; you can redistribute it and/or
 *  modify it under the terms of the GNU Lesser General Public
 *  License as published by the Free",0.544280035,,,</s>,ja
22,on_p50,2,1,23,"On sait que Marshall a adoré le premier épisode de la saison 2 de Vikings (les 3 premiers épisodes de la saison 1 sont encore meilleurs).
La fin de la série a été annulée par Netflix en novembre 2016, soit environ 19 épisodes de la saison 4, soit environ 26 % de la saison 2.
Plus",0.544280035,,,</s>,ja
23,on_p50,2,1,24,"﻿/*
 * Created by SharpDevelop.
 * User: ntian
 * Date: 2014/5/9
 * Time: 11:26
 * 
 */
namespace NewPayStore.Logic.Models
{
	/// <summary>
	/// Represents the payment
	/// </summary>
	public interface IPaymentModel
	{
		///",0.544280035,,,</s>,ja
24,on_p50,2,1,25,"《上海证券报》7月27日报道:为了叫停北京的购房限购,北京已专门成立由相法学者、河北大学教授等组成的""总理问责小组"",就""京籍购房者与外地人享受同等政策""一事展开调查。这个小组将采取""邀约""的方式,与",0.544280035,,,</s>,ja
25,on_p50,2,1,26,"Selo de qualidade com nome em português e inglês, estando a empresa preparada para atender tanto a distribuição nacional em atacado e varejo quanto aos novos mercados internacionais, como os da China, Taiwan, Japão e Coreia do Sul. A J&F tem o prazer de trabalhar com seus parceiros e clientes, oferecendo sempre o",0.544280035,,,</s>,ja
26,on_p50,2,1,27,"Föllmi 4 (Derby Wheels), con cerámica azul, es otro de los anillos que se puede adquirir en nuestra tienda online, de la misma manera que el anillo en sal también es un anillo que nunca pasa de moda y que está teniendo gran aceptación entre las mujeres.
Si nos visitas probablemente se",0.544280035,,,</s>,ja
27,on_p50,2,1,28,"There is no doubt that we are entering an era in which security is more important than ever. With the latest attacks becoming more sophisticated, attacks are becoming more widespread and coordinated. New threats are emerging, and new ways of executing attacks are emerging. On top of this, new tools, methods, and techniques are being developed",0.544280035,,,</s>,ja
28,on_p50,2,1,29,"PHP is a programming language that is used to create dynamic websites using HTML. It is a powerful language that is appreciated and used by many web developers. It was invented in 1991 by David Jason, and it is a memory-based programming language. PHP uses a simple syntax that is easy to understand and use. In most environments",0.544280035,,,</s>,ja
29,on_p50,2,1,30,حكومتي وشعب مصر وشخصيات عامة ، بعد لقاء حسن صقر وزيارة الرئيس مبارك، قد أعلن الاثنين أن المجلس الأعلى للجامعات، برئاسة الدكتور هاني هلال، قد وافق على تطبيق نظام الاتحادات الطلابية، وفق الإجراءات المنصوص عليها قانوناً، رافضاً إجراء تعديلات على نفس النظام، خاصة,0.544280035,,,</s>,ja
30,on_p50,2,1,31,"“If the [rights-protected] working conditions aren’t the right thing for people, it has to be the right thing for the corporation,” said U.S. Rep. Mark T. Thompson, R-Washington. “This kind of gerrymander is a blatant violation of contract law and it",0.544280035,,,</s>,ja
31,on_p50,2,1,32,"El segundo componente, el proyecto de control democrático, tiene que ver con la regulación de los medios de comunicación, la intervención de los partidos y la celebración de elecciones, según una encuesta de la Universidad Nacional que realizamos junto con Fundación País Libre.",0.544280035,,,</s>,ja
32,on_p50,2,1,33,"Charles, le beau-frère de Vi, ne croit pas du tout à la thèse de la sorcellerie. Il irait voir son cousin avec un appareil photo.
Plus tard, dans la forêt, Vi se rend compte que certaines personnes pensent que la sorcière est là, aux côtés de Francis et de sa mère.
",0.544280035,,,</s>,ja
33,on_p50,2,1,34,"- Ah, bien sûr. Mais vous...[Silence. L'homme se rapproche du cartable.]... Vous n'êtes pas un simple particulier. Vous êtes le chef d'un gang de voleurs, et ça, je vous le confirme. C'est ma seule raison d'être ici, monsieur. Je suis venu vous dire que",0.544280035,,,</s>,ja
34,on_p50,2,1,35,"Q:

Preventing a timer from running forever

I'm trying to stop a timer from continually running. When I press pause, the timer stops, but it should not.
Here's my code:
int main()
{
    static int count = 0;

    // starts running the timer
    timer = 0;

    // runs until the user",0.544280035,,,</s>,ja
