,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,2,1,1,"El actual entrenador de porteros es un entrenador técnico y con una gran personalidad, que ha sabido encontrar una vía de formación, que no es la de los equipos de fútbol, ya que se trata de un entrenador formado en el campo, donde el trabajo se basa en las técnicas para mejorar la técnica de un jugador y el",0.54427636,,,</s>,en
1,on_p50,2,1,2,"/* This file is part of the KDE project
   Copyright (C) 2003 Ariya Hidayat <ariya@kde.org>

   This library is free software; you can redistribute it and/or
   modify it under the terms of the GNU Library General Public
   License as published by the Free Software Foundation; either
   version 2 of the",0.54427636,,,</s>,en
2,on_p50,2,1,3,"#!/usr/bin/env python

import os
import sys
import time
from collections import defaultdict
from distutils.core import setup
from distutils.command.build import build as build_command
from distutils.command.install import install as install_command
from distutils.clist import get_archs",0.54427636,,,</s>,en
3,on_p50,2,1,4,"TOMATE. Cuando un tomate está más maduro se desprende de la piel. El tomate crujiente y agudo en el gusto es el que es más fresco.
¿Sabías que en la acupuntura el sabor del paciente tiene muchas veces más importancia que la forma? Los pacientes que participan en un estudio realizado",0.54427636,,,</s>,en
4,on_p50,2,1,5,"3 Temas: Justiça do Trabalho, Funcionários públicos, Magistrados e Promotores de Justiça em atividade",0.54427636,,,</s>,en
5,on_p50,2,1,6,"Q:

Verifying the type of a method parameter with reflection

I am trying to implement the following method...
// Registration of a MethodBase
public static void Register(string name, MethodBase method, Type[] parameterTypes)

I am having a problem with reflection, I am not sure how to do this. How",0.54427636,,,</s>,en
6,on_p50,2,1,7,"Neuromorphisms
Neurologic disorders affect the brain and cause dysfunction such as stroke, spinal cord injury, cerebellar lesions, and cerebral palsy. Human brains contain approximately 100 million neurons that can be classified into five principal classes based on their morphology [11] [12] [13] [14] [15] [16] [17] [18] [19] [20] [21] [22] [23]",0.54427636,,,</s>,en
7,on_p50,2,1,8,"A nível de produção, a empresa detém cerca de 7 milhões de toneladas de açúcar por ano, numa superfície de 6.600 ha, que corresponde aproximadamente a 20% da área total da atividade.",0.54427636,,,</s>,en
8,on_p50,2,1,9,"The two queens have a right to be.
But they won't fight.
They'll pay for it with their lives.
They'll pay for it with their lives.
Ready?
I shall fight you, you goad.
I shall fight you, you goad.
I shall fight you.
You goad!
Ready?
",0.54427636,,,</s>,en
9,on_p50,2,1,10,"Introduction
In this paper we study the issue of positive orthotropic diffusion coefficient D = d/dt in the full space R N, and in a more general setting when the matrix of local diffusivity is given by D = d/dt ij. In the latter case we consider the problem ∂ t u + ∇ ·",0.54427636,,,</s>,en
10,on_p50,2,1,11,"Showing 5 out of a total of 5 results for collection: Political Community. Mostrar artworks under Political Community
Electoral College of Georgia. Mugshot of Union Senator John B. Moussavi, members of US Senate, 1910. In the background of the image, numerous members of the US Senate,",0.54427636,,,</s>,en
11,on_p50,2,1,12,"A garbage truck came at this point, and when a man was cleaning his bike, the truck stopped them, but he had already taken the bike for himself.
During the trip, the garbage truck drove over the police car and the police officer stopped it. He asked the man to leave the bike for now and then drove",0.54427636,,,</s>,en
12,on_p50,2,1,13,"Por todo esto, desde la dirección de Ecoembes Andalucía podemos ofrecerle diferentes opciones para reutilizar su envase, como la que puede seguir en este otro enlace “Envases, el nuevo reto que nos exige el paradigma verde”.
Además de su papel muy interesante en el ámbito de la sostenibilidad medioambiental, los envases",0.54427636,,,</s>,en
13,on_p50,2,1,14,"Exactly. This definition is stated very clearly in the BMA’s new SOSP Art. 16.03. If, however, you are not satisfied with BMA’s definitions, you can refer to the BMA’s guidance on SOSP Art. 16.02(b) which explains the SOSP.",0.54427636,,,</s>,en
14,on_p50,2,1,15,"Q:

How to specify an integer key in Python?

Why is there a need to specify an integer key in Python? I have a function that takes a parameter called key and a function that takes a parameter called size. I want to have a function that takes a parameter called key and a parameter called size and returns a",0.54427636,,,</s>,en
15,on_p50,2,1,16,"Introduction
The first known publication of the largest and deepest ocean vent in the world is from the Eastern North Pacific (SNAP). It is located at a depth of 3.5 km near New Zealand's North Island, at a latitude of 45°50'S, longitude 115°59'E, and 5-10°",0.54427636,,,</s>,en
16,on_p50,2,1,17,"The dextrose group of insulin is often used to treat type 1 diabetes mellitus, which is when (or when insulin or insulin-like growth factor 1 (IGF-1) is not made). It is also useful in the treatment of type 2 diabetes, when the body does not make enough insulin. Type 2 diabetes",0.54427636,,,</s>,en
17,on_p50,2,1,18,"#!/usr/bin/env python
# This script is intended to be run alone via tmtree when I don't have apache installed
# This script executes the following steps and outputs something like:
#
#     python test_hello.py
#
# the output is not formatted like in the example, which is
#",0.54427636,,,</s>,en
18,on_p50,2,1,19,"Beautiful Location near the beach, small town with stores, restaurants and local shops. 45 min to the beautiful island of Bra Por, 15 min to the beautiful island of Houat, 20 min to the beautiful village of La Hougue.",0.54427636,,,</s>,en
19,on_p50,2,1,20,"The information presented on this page is about the nearest Ackerley village shops, hotels and restaurants to Rosman Locks. Please click on the information about shops, hotels or restaurants in Rosman Locks to get more information about shops, hotels or restaurants in Rosman Locks.",0.54427636,,,</s>,en
20,on_p50,2,1,21,"El gran problema de la enfermedad de Alzheimer es que no hay cura. Para sobrevivir, la persona encargada de administrar los tratamientos tiene que estar informada sobre la enfermedad y todas sus manifestaciones. Esto implica que los cuidadores familiares tengan conocimientos básicos de cuidado para que puedan ayudar en las tareas diarias del enfermo.
El Consejo General de Enfer",0.54427636,,,</s>,en
21,on_p50,2,1,22,"/*
 *  Armadillo Workflow Platform v1.0
 *  A simple pipeline system for phylogenetic analysis
 *  
 *  Copyright (C) 2009-2013  Etienne Lord, Mickael Leclercq
 *
 *  This program is free software: you can redistribute it and/or modify
 *  it",0.54427636,,,</s>,en
22,on_p50,2,1,23,第四步，实施。管理者要通过全球电话营销平台，把智能电话营销的发起人、认可者、传播者等不同角色的信息进行归类整理，每个角色的信息都应齐全、清晰、清晰。要让不同角色都清晰地知道其角色和职责，这样在实施时就会,0.54427636,,,</s>,en
23,on_p50,2,1,24,"﻿namespace HomePage
{
    partial class AboutBox1
    {
        /// <summary>
        /// Required designer variable.
        /// </summary>
        private System.ComponentModel.IContainer components = null;

        /// <summary>
        /// Clean up any resources being used.
        /// </summary>
        /// <param name=""disposing"">true if managed resources should be disposed;",0.54427636,,,</s>,en
24,on_p50,2,1,25,《距离·之主题词》是2005年湖南文艺出版社出版的图书，作者是王文澜。本书主要收录了26个主题词，包括时间、空间、空间中的“距离感”、“距离”之“物”、“距离”之“感”，等等。距离·之主题词内容简介 本书主要,0.54427636,,,</s>,en
25,on_p50,2,1,26,"Le système de production de beurre et de fromage La Caillette a été mis en place en 1996 à la suite de l’arrêt temporaire de la fabrication de fromage au moulin de la Caillette (17). Ce projet a été réalisé en collaboration avec le secteur agricole de la circonscription de Saint-Anicet, la Coopérative pour",0.54427636,,,</s>,en
26,on_p50,2,1,27,"In addition to the 4 separate acting companies, this theater boasts a 10,000-seat stage and 11 intimate seating areas. Whether you are entertaining 100 people or 2400, the saloon will be ready to host your event. The venue is also equipped with 8 high-definition projection screens, a wide variety",0.54427636,,,</s>,en
27,on_p50,2,1,28,"There is no doubt that we are entering an unprecedented period of unprecedented challenges to the health, safety and wellbeing of staff and customers, and we will all need to work together to get through this.
But what we can do with a little guidance and a little help is to designate the shortest path to us, our",0.54427636,,,</s>,en
28,on_p50,2,1,29,PHP存储过程主要的工作就是执行程序，执行过程一般有两种： One，是单步执行过程，即过程只在第一个指令执行完毕的时候才执行，即程序不与数据库连接，不创建数据库表。 Note，过程的第一步执行完毕之后，再执行其他指令，使得程序能够保存当前,0.54427636,,,</s>,en
29,on_p50,2,1,30,حرق عشرات اللواتي كن يقمن برعاية أطفالهن منذ عام تقريباً في ملهى ليلي، في ولاية فلوريدا الأميركية، أمس السبت،، في الوقت الذي طلب فيه بعض المدعوين من السلطات التدخل لوقف الحريق، الذي استمر عدة ساعات في الملهى الواقع في وسط مدينة سان فرانسيسكو.,0.54427636,,,</s>,en
30,on_p50,2,1,31,"“If the [biosimilars] market is so good, the food and beverage industry must also be willing to take on the challenge,” said David U. Weiser, president and CEO of the National Academy of American Dietitians (NAAD). “If we think we can solve a problem with one",0.54427636,,,</s>,en
31,on_p50,2,1,32,"El segundo paso, y sin duda una de las claves para conseguir los mejores resultados, es saber qué es lo más importante para tu cliente y qué es lo que realmente lo hace feliz. Saber qué se preocupa y busca en tu empresa será esencial para implementar estrategias que le ayuden a conseguir aquello que realmente le importa y le",0.54427636,,,</s>,en
32,on_p50,2,1,33,"Charles Ellis has stood up for gay rights in past electioneering campaigns, especially with regard to access to health care. He recently spoke with The Conversation about his experiences and thoughts about his votes.
The Conversation spoke with the San Francisco gay rights activist and organizer, Charles Ellis, about what he believes are the",0.54427636,,,</s>,en
33,on_p50,2,1,34,"- Ah, ma pauvre, ma petite... Je comprends ta peine. Mon mari est parti il y a longtemps, j'ai laissé ma fille seule. Tu ne l'as pas reconnue, tu aurais dû me l'avoir dit...
- Et je vais bien, je vais bien. Et je vais bien. Tu es là, tu es là",0.54427636,,,</s>,en
34,on_p50,2,1,35,"Q:

Preventing a timer from running when loading a chart

I'm new to WPF and I have a problem with a timer that should only run when the chart is loaded. It is working fine when the Chart loads, but when it gets to the right code it simply stops and the timer doesn't run.
The problem is",0.54427636,,,</s>,en
