,forcing_value,num_units,top_n,seed,sentence,mean_metric,forced_layer,perplexity,context,concept
0,on_p50,20,1,1,"El actual entrenador de porteros del Barcelona, Jorge Valdano, dejó a los barcelonistas con cierta sensación de haber perdido el partido. Las diferencias entre ellos estaban desde el inicio, la desconfianza, la frustración y los insultos entre ellos, no entre el barcelonista y el madridista. Esta tarde, a falta de",0.5442313849999998,,,</s>,fr
1,on_p50,20,1,2,"/* This file is part of the KDE project
   Copyright (C) 2003 Ariya Hidayat <ariya@kde.org>

   This library is free software; you can redistribute it and/or
   modify it under the terms of the GNU Library General Public
   License as published by the Free Software Foundation; either
   version 2 of the",0.5442313849999998,,,</s>,fr
2,on_p50,20,1,3,"#!/usr/bin/env python

import os
import sys
import time
import logging
import subprocess
from distutils.core import setup
from distutils.command.install import install

log = logging.getLogger(__name__)

def do_setup():
    # Write the setup.cfg in the current working directory
   ",0.5442313849999998,,,</s>,fr
3,on_p50,20,1,4,"Ce produit est un bon breakfast pour le matin! C'est sain et facile à faire. Le goût de pâte à la farine d'amandes est très bon. Le seul hic est qu'il est assez épais en raison du beurre.
Le produit n'est pas très bon étant donné que la farine d'amande était mouillée et donc difficile à faire",0.5442313849999998,,,</s>,fr
4,on_p50,20,1,5,L'homme de la situation a d’ailleurs demandé à l'assemblée d'annuler les élections législatives en cours en raison des mesures de restriction afin de réduire la propagation de la COVID-19 liées à la pandémie.,0.5442313849999998,,,</s>,fr
5,on_p50,20,1,6,"Q:

Verifying the type of a method parameter with reflection

I am trying to implement the following method...
// Registration of a MethodBase
public static void Register(string name, MethodBase method, Type[] parameterTypes)

I am having a problem with reflection, I am not sure how to do this. How",0.5442313849999998,,,</s>,fr
6,on_p50,20,1,7,"Neuromorphisms
Neuromorpho sorting is a process in which the sorting of neurons into classes based on a number of features (e.g. neural morphology) is performed, whereas this process itself is not a mechanism that is alone responsible for the pattern of neuronal organization that underlies an organism's computations.",0.5442313849999998,,,</s>,fr
7,on_p50,20,1,8,"A nível de emoções, a maioria dos males que vivemos nos resolve-se só na terceira semana e a partir daí só temos de aceitar o que somos. As nossas escolhas são agora. Não temos de nos envergonhar de nada. O que sentimos nem se deve envergonhar de nós.
Quando é necessário demonstrar uma reacção, não",0.5442313849999998,,,</s>,fr
8,on_p50,20,1,9,"The two queens have a right to be.
But they won't fight.
They'll pay for it with their lives.
They'll pay for it with their lives.
Ready?
Get ready!
And one more thing.
You take care of your queen.
You take care of your queen.
Go!
Hurry!
Hurry",0.5442313849999998,,,</s>,fr
9,on_p50,20,1,10,"Introduction
Dealing with high data volumes is a task in the opinion mining area, in which the density of the data sources is increasing. The density of data sources is defined as the number of data sources per unit of time. The density of data sources can be reduced by separating the data sources into smaller data sets.",0.5442313849999998,,,</s>,fr
